Start Time (UTC)            Stop Time (UTC)               Duration (s)         
15 Nov 2022 10:20:42.688    15 Nov 2022 10:21:42.739      60.050355422    
16 Nov 2022 07:55:51.768    16 Nov 2022 07:58:43.243      171.47422488    
16 Nov 2022 09:34:54.136    16 Nov 2022 09:36:49.489      115.35254396    
17 Nov 2022 07:10:38.706    17 Nov 2022 07:13:11.747      153.04051407    
17 Nov 2022 08:49:17.363    17 Nov 2022 08:51:41.519      144.15598547    
18 Nov 2022 06:25:29.615    18 Nov 2022 06:27:33.646      124.03129233    
18 Nov 2022 08:03:44.870    18 Nov 2022 08:06:26.423      161.55353651    
19 Nov 2022 05:40:30.276    19 Nov 2022 05:41:43.242      72.966521722    
19 Nov 2022 07:18:14.803    19 Nov 2022 07:21:06.146      171.34266724    
20 Nov 2022 06:32:46.398    20 Nov 2022 06:35:41.542      175.14378070    
